MaStRId,MaStRNummer,EEGAnlagenschluessel,status,registrierungMaStR,inbetriebnahme,inbetriebnahmeGeplant,stilllegung,name,betreiber,gebaeudeNutzung,plz,ort,strasse,hausnummer,lat,long,netzbetreiberPruefung,typ,module,ausrichtung,bruttoleistung_kW,nettonennleistung_kW,leistungsBegrenzung,EEGAusschreibung,einspeisung,mieterstrom
2747191,SEE947984457621,E21041011000000000000379336400000,In Betrieb,2020-02-01,2009-07-08,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,18,Süd,3.3,3.3,ohne,false,Volleinspeisung,false
2747659,SEE905241726316,E21041011000000000000379336700000,In Betrieb,2020-02-01,2009-07-08,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,24,Süd,4.4,3.8,ohne,false,Volleinspeisung,false
2763202,SEE999418850638,E21041011000000000000379336200000,In Betrieb,2020-02-05,2009-07-08,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,20,Süd,2.96,2.3,ohne,false,Volleinspeisung,false
5041054,SEE929154916718,E21041011000000000000379162600000,In Betrieb,2022-05-04,2009-07-09,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,28,Süd,5.04,4.4,ohne,false,Volleinspeisung,false
3268474,SEE983651055578,E21041011000000000000379139600000,In Betrieb,2020-07-22,2009-07-20,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,38,Süd,6.84,6.0,70%,false,Volleinspeisung,false
3932012,SEE969332435020,E21041011000000000000379073700000,In Betrieb,2020-12-21,2009-07-24,,,,,GHD,85646,Neufarn,,,,,true,gebaeude,55,Süd,12.1,12.1,ohne,false,Volleinspeisung,false
4283945,SEE941415365165,,In Betrieb,2021-01-29,2009-07-27,,,,,landwirtschaft,85646,Neufarn,,,,,true,gebaeude,,Süd,29.67,25.0,ohne,false,Volleinspeisung,false
3169525,SEE944108831190,E21041011000000000000379165100000,In Betrieb,2020-06-22,2009-07-30,,,,,haushalt,85646,Purfing,,,,,false,gebaeude,50,Süd,11.5,10.75,ohne,false,Volleinspeisung,false
3233070,SEE945249852402,E21041011000000000000379323300000,In Betrieb,2020-07-11,2009-08-05,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,31,Süd,5.58,4.0,ohne,false,Volleinspeisung,false
3655566,SEE925770558707,E21041011000000000000379545800000,In Betrieb,2020-11-14,2009-08-05,,,,,sonstige,85598,Baldham,,,,,true,gebaeude,28,Süd,5.04,5.0,ohne,false,Volleinspeisung,false
3220116,SEE958175234754,,In Betrieb,2020-07-07,2009-08-06,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,22,Süd-Ost,6.38,6.38,ohne,false,Volleinspeisung,false
3664557,SEE996454808081,E21041011000000000000384070300000,In Betrieb,2020-11-16,2009-08-06,,,,,haushalt,85599,Parsdorf,,,,,false,gebaeude,36,Süd,7.92,7.92,ohne,false,Volleinspeisung,false
3962822,SEE912188852848,E21041011000000000000379634600000,In Betrieb,2020-12-26,2009-08-13,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,50,Süd,9.5,9.5,ohne,false,Volleinspeisung,false
2634877,SEE981763534196,,In Betrieb,2019-12-28,2009-08-15,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,29,Süd-West,5.22,5.22,ohne,false,Volleinspeisung,false
2668081,SEE955947152322,E21041011000000000000381816500000,In Betrieb,2020-01-08,2009-08-17,,,,,haushalt,85599,Hergolding,,,,,true,gebaeude,55,Süd,12.1,12.0,ohne,false,Volleinspeisung,false
3638978,SEE923517105566,E21041011000000000000379775700000,In Betrieb,2020-11-11,2009-08-20,,,,,haushalt,85622,Weißenfeld,,,,,true,gebaeude,30,Süd-West,5.4,5.4,ohne,false,Volleinspeisung,false
3618562,SEE925928551291,E21041011000000000000380856400000,In Betrieb,2020-11-07,2009-08-21,,,,,haushalt,85622,Weißenfeld,,,,,true,gebaeude,30,Süd,5.4,5.4,ohne,false,Volleinspeisung,false
3123329,SEE954466575520,E21041011000000000000381719200000,In Betrieb,2020-06-07,2009-08-24,,,,,sonstige,85598,Baldham,,,,,true,gebaeude,24,Süd,5.76,5.1,ohne,false,Volleinspeisung,false
4088318,SEE968869695099,E21041011000000000000379754900000,In Betrieb,2021-01-09,2009-08-25,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,32,Süd,5.76,5.76,ohne,false,Volleinspeisung,false
4264046,SEE949624731887,E21041011000000000000382510100000,In Betrieb,2021-01-28,2009-08-27,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,18,Süd-Ost,3.69,3.45,ohne,false,Volleinspeisung,false
2259368,SEE902777025364,E21041011000000000000379896700000,In Betrieb,2019-07-31,2009-09-02,,,,,landwirtschaft,85646,Purfing,,,,,true,gebaeude,117,Süd,21.0,18.5,ohne,false,Volleinspeisung,false
3315377,SEE958770409991,E21041011000000000000380251600000,In Betrieb,2020-08-04,2009-09-02,,,,,landwirtschaft,85598,Baldham,Parsdorfer Straße,5,48.11766,11.794981,false,gebaeude,200,Süd,39.0,34.55,ohne,false,Volleinspeisung,false
3765213,SEE995465873972,E21041011000000000000384208000000,In Betrieb,2020-11-30,2009-09-04,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,15,Süd,3.9,3.9,ohne,false,Volleinspeisung,false
4175814,SEE948762914121,E21041011000000000000380333200000,In Betrieb,2021-01-19,2009-09-21,,,,,haushalt,85622,Weißenfeld,,,,,true,gebaeude,43,Süd-Ost,7.95,7.95,ohne,false,Volleinspeisung,false
4182402,SEE977263225900,E21041011000000000000380378300000,In Betrieb,2021-01-20,2009-09-21,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,20,Süd,3.5,3.5,sonstige,false,Volleinspeisung,false
3554714,SEE928637717262,E21041011000000000000380870100000,In Betrieb,2020-10-24,2009-10-01,,,,,landwirtschaft,85622,Weißenfeld,,,,,true,gebaeude,92,Süd,21.62,19.0,70%,false,Volleinspeisung,false
2739181,SEE994281310166,E21041011000000000000389444200000,In Betrieb,2020-01-30,2009-10-03,,,,,GHD,85599,Hergolding,,,,,true,gebaeude,10,Süd,20.7,20.7,ohne,false,Volleinspeisung,false
2635559,SEE959610969033,E21041011000000000000382090200000,In Betrieb,2019-12-28,2009-10-08,,,Anlage 7,Energiehof Stefan Großmann-Neuhäusler,GHD,85598,Baldham,,,48.119553,11.801817,true,gebaeude,356,West,76.54,70.6,ohne,false,Volleinspeisung,false
2544900,SEE911351734905,E21041011000000000000381010000000,In Betrieb,2019-11-27,2009-10-13,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,32,Süd,5.76,5.76,70%,false,Volleinspeisung,false
2794717,SEE950510704588,E21041011000000000000381010300000,In Betrieb,2020-02-14,2009-10-19,,,,,haushalt,85599,Parsdorf,,,,,false,gebaeude,26,Süd,4.68,4.0,ohne,false,Volleinspeisung,false
2886477,SEE996286087326,,In Betrieb,2020-03-14,2009-10-19,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,26,Süd,4.68,4.0,70%,false,Volleinspeisung,false
3244959,SEE994404949129,E21041011000000000000381418700000,In Betrieb,2020-07-08,2009-11-02,,,,,haushalt,85646,Neufarn,,,,,true,gebaeude,32,Süd,7.68,7.5,ohne,false,Volleinspeisung,false
3670184,SEE987420949952,E21041011000000000000381538200000,In Betrieb,2020-11-17,2009-11-04,,,Photovoltaikanlage WIE 110,Kath. Siedlungswerk München GmbH,haushalt,85591,Vaterstetten,,,,,true,gebaeude,51,Süd-West,9.18,8.0,70%,false,Volleinspeisung,false
2604100,SEE907281716821,E21041011000000000000381742100000,In Betrieb,2019-12-16,2009-11-06,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,24,Süd,5.28,5.0,ohne,false,Volleinspeisung,false
2639315,SEE979050628031,E21041011000000000000381693400000,In Betrieb,2019-12-29,2009-11-06,,,,,haushalt,85599,Parsdorf,,,,,true,gebaeude,101,Süd,17.17,15.8,ohne,false,Volleinspeisung,false
3968313,SEE900163746626,E21041011000000000000381693800000,In Betrieb,2020-12-27,2009-11-06,,,,,haushalt,85599,Parsdorf,,,,,true,gebaeude,26,Süd-Ost,4.68,4.6,ohne,false,Volleinspeisung,false
3257747,SEE958850390966,E21041011000000000000382201500000,In Betrieb,2020-07-19,2009-11-09,,,,,haushalt,85622,Weißenfeld,,,,,true,gebaeude,12,Süd,2.52,2.52,ohne,false,Volleinspeisung,false
2648477,SEE972269511941,E21041011000000000000381966100000,In Betrieb,2020-01-02,2009-11-19,,,,,sonstige,85646,Neufarn,,,,,true,gebaeude,15,Süd,3.375,3.375,ohne,false,Volleinspeisung,false
4077209,SEE963721476915,E21041011000000000000382487300000,In Betrieb,2021-01-07,2009-11-19,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,22,Süd,22.0,22.0,ohne,false,Volleinspeisung,false
3166062,SEE993015706640,E21041011000000000000382139900000,In Betrieb,2020-06-20,2009-11-20,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,23,Süd,4.37,3.6,ohne,false,Volleinspeisung,false
2915497,SEE984480550593,E21041011000000000000382023600000,In Betrieb,2020-03-23,2009-11-23,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,28,Süd,5.04,4.6,ohne,false,Volleinspeisung,false
4066013,SEE922996058974,E21041011000000000000383349700000,In Betrieb,2021-01-06,2009-11-23,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,9,Süd,1.94,1.94,ohne,false,Volleinspeisung,false
3021762,SEE997248199453,E21041011000000000000384676800000,In Betrieb,2020-05-02,2009-12-01,,,,,haushalt,85599,Parsdorf,,,,,true,gebaeude,,Süd,6.3,4.6,ohne,false,Volleinspeisung,false
2639738,SEE999315609575,E21041011000000000000384099800000,In Betrieb,2019-12-30,2009-12-02,,,,,haushalt,85646,Neufarn,,,,,true,gebaeude,24,Süd-Ost,4.68,4.6,ohne,false,Volleinspeisung,false
2644548,SEE936666097910,E21041011000000000000385549900000,In Betrieb,2019-12-31,2009-12-02,,,,,haushalt,85646,Neufarn,,,,,true,gebaeude,38,Süd,7.41,7.35,ohne,false,Volleinspeisung,false
1837573,SEE944776628535,E21041011000000000000383390700000,In Betrieb,2019-02-10,2009-12-04,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,34,Ost,7.48,3.45,ohne,false,Volleinspeisung,false
2636909,SEE937415290934,,In Betrieb,2019-12-29,2009-12-08,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,45,Süd,8.1,6.6,ohne,false,Volleinspeisung,false
3153143,SEE986864895634,E21041011000000000000383343500000,In Betrieb,2020-06-16,2009-12-11,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,32,Süd,6.4,6.4,ohne,false,Volleinspeisung,false
3314894,SEE968846793787,E21041011000000000000247967400001,In Betrieb,2020-08-04,2009-12-15,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,15,Süd,3.375,3.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3601848,SEE973591365509,,In Betrieb,2020-11-03,2009-12-16,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,,Süd,12.9,10.08,ohne,false,Volleinspeisung,false
3217210,SEE958506287909,E21041011000000000000383661800000,In Betrieb,2020-07-07,2009-12-17,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,17,Süd,3.68,3.68,ohne,false,Volleinspeisung,false
3291848,SEE964126955104,E21041011000000000000383081800000,In Betrieb,2020-07-28,2009-12-17,,,,,haushalt,85599,Parsdorf,,,,,true,gebaeude,40,Süd,6.6,6.3,ohne,false,Volleinspeisung,false
3161503,SEE973572972672,E21041011000000000000383109000000,In Betrieb,2020-06-19,2009-12-18,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,25,Süd,4.5,4.2,ohne,false,Volleinspeisung,false
2688864,SEE941211112819,E21041011000000000000383082100000,In Betrieb,2020-01-16,2009-12-22,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,1,Süd-West,4.995,4.6,ohne,false,Volleinspeisung,false
3163891,SEE955318660487,E21041011000000000000383067500000,In Betrieb,2020-06-19,2009-12-22,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,27,Süd-West,5.0,5.0,ohne,false,Volleinspeisung,false
3115655,SEE992540103269,,In Betrieb,2020-06-05,2009-12-28,,,,,sonstige,85599,Hergolding,,,,,true,gebaeude,16,Süd,3.6,3.6,ohne,false,Volleinspeisung,false
4234427,SEE979582476445,E21041011000000000000383347900000,In Betrieb,2021-01-26,2009-12-28,,,,,haushalt,85591,Vaterstetten,,,,,false,gebaeude,70,Süd,12.6,12.6,ohne,false,Volleinspeisung,false
3206854,SEE915494714091,E21041011000000000000385411300000,In Betrieb,2020-07-03,2009-12-30,,,,,GHD,85598,Baldham,,,,,true,gebaeude,130,Süd,29.92,28.8,ohne,false,Volleinspeisung,false
3601718,SEE997051170779,,In Betrieb,2020-11-03,2010-03-12,,,,,haushalt,85591,Vaterstetten,,,,,false,gebaeude,,Süd,9.72,9.72,ohne,false,Volleinspeisung,false
3136519,SEE967162252084,E21041011000000000000387078900000,In Betrieb,2020-06-10,2010-03-22,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,34,Süd,5.76,5.76,ohne,false,Volleinspeisung,false
2635106,SEE976196505721,E21041011000000000000389744400000,In Betrieb,2019-12-28,2010-03-30,,,,,landwirtschaft,85599,Hergolding,,,,,true,gebaeude,108,Süd,22.68,20.0,ohne,false,Volleinspeisung,false
3677925,SEE915009635866,E21041011000000000000385286100000,In Betrieb,2020-11-18,2010-03-30,,,,,haushalt,85591,Vaterstetten,,,,,false,gebaeude,,Süd-Ost,5.94,5.94,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3169095,SEE914370217084,,In Betrieb,2020-06-22,2010-04-01,,,,,haushalt,85646,Purfing,,,,,true,gebaeude,12,Süd-Ost,3.99,3.99,ohne,false,Volleinspeisung,false
4585613,SEE933682814323,E21041011000000000000388171200000,In Betrieb,2021-07-28,2010-04-14,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,24,Süd,8.0,8.0,ohne,false,Volleinspeisung,false
3177230,SEE912857070788,E21041011000000000000385338800000,In Betrieb,2020-06-24,2010-04-16,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,52,Süd,10.92,10.0,ohne,false,Volleinspeisung,false
4033266,SEE922929876064,E21041011000000000000386856900000,In Betrieb,2021-01-03,2010-04-22,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,29,Süd-West,6.8,6.8,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3379083,SEE989715610684,E21041011000000000000385423600000,In Betrieb,2020-08-27,2010-05-03,,,,,haushalt,85646,Neufarn,,,,,true,gebaeude,28,Süd,8.14,7.2,ohne,false,Volleinspeisung,false
3350589,SEE949478088892,E21041011000000000000393350300000,In Betrieb,2020-08-17,2010-05-19,,,,,GHD,85598,Baldham,Bahnhofstraße,2,48.113468,11.794082,true,gebaeude,222,West,41.0,36.2,ohne,false,Volleinspeisung,false
3379124,SEE928614034566,E21041011000000000000386003900000,In Betrieb,2020-08-27,2010-05-19,,,,,industrie,85646,Neufarn,,,,,false,gebaeude,112,Süd,24.64,22.0,ohne,false,Volleinspeisung,false
3379160,SEE976022862448,E21041011000000000000385841300000,In Betrieb,2020-08-27,2010-05-19,,,,,haushalt,85646,Neufarn,,,,,false,gebaeude,93,Süd,24.1,18.2,ohne,false,Volleinspeisung,false
3756907,SEE966885755773,E21041011000000000000386929700000,In Betrieb,2020-11-29,2010-05-22,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,35,Süd,8.05,8.0,ohne,false,Volleinspeisung,false
3096684,SEE918373675247,E21041011000000000000388846000000,In Betrieb,2020-05-29,2010-05-25,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,24,Süd-West,5.4,5.4,ohne,false,Volleinspeisung,false
3750238,SEE959418344179,E21041011000000000000386341400000,In Betrieb,2020-11-29,2010-05-28,,,,,haushalt,85591,Vaterstetten,,,,,false,gebaeude,54,Süd-Ost,10.01,10.0,ohne,false,Volleinspeisung,false
4163790,SEE929700209530,,In Betrieb,2021-01-18,2010-05-28,,,,,haushalt,85591,Vaterstetten,,,,,false,gebaeude,32,Süd-West,8.0,8.0,ohne,false,Volleinspeisung,false
3128826,SEE972182133435,,In Betrieb,2020-05-12,2010-06-01,,,,,haushalt,85591,Vaterstetten,,,,,false,gebaeude,15,Süd-Ost,3.3,3.3,ohne,false,Volleinspeisung,false
3128875,SEE962959049342,,In Betrieb,2020-05-12,2010-06-01,,,,,haushalt,85591,Vaterstetten,,,,,false,gebaeude,16,Süd-Ost,3.84,3.84,ohne,false,Volleinspeisung,false
4079431,SEE922459332733,,In Betrieb,2021-01-07,2010-06-01,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,26,Süd,5.28,5.28,ohne,false,Volleinspeisung,false
2225234,SEE918094453667,E21041011000000000000388003500000,In Betrieb,2019-07-16,2010-06-08,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,24,Süd,5.16,4.6,ohne,false,Volleinspeisung,false
3048469,SEE931726193816,E21041011000000000000387104600000,In Betrieb,2020-05-12,2010-06-10,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,30,Süd-Ost,5.94,5.94,ohne,false,Volleinspeisung,false
4103073,SEE912322509317,,In Betrieb,2021-01-11,2010-06-14,,,,,landwirtschaft,85646,Neufarn,Münchener Str.,1,48.147717,11.822611,true,gebaeude,,Süd,51.84,51.0,ohne,false,Volleinspeisung,false
3079237,SEE936076574322,E21041011000000000000389064700000,In Betrieb,2020-05-24,2010-06-16,,,,,GHD,85622,Weißenfeld,,,,,true,gebaeude,149,Süd-Ost,32.4,0.217,ohne,false,Volleinspeisung,false
3180302,SEE932123338893,E21041011000000000000388089600000,In Betrieb,2020-06-25,2010-06-16,,,,,landwirtschaft,85591,Vaterstetten,Baldhamer Straße,99,48.112,11.782651,true,gebaeude,2094,Ost-West,360.0,360.0,sonstige,false,Volleinspeisung,false
3623237,SEE949283138096,E21041011000000000000395757600000,In Betrieb,2020-11-08,2010-06-17,,,Schule,natürliche Person (ABR945820683838),oeffentlich,85599,Parsdorf,,,,,true,gebaeude,119,Süd-Ost,23.13,23.13,70%,false,Volleinspeisung,false
4087391,SEE995311847492,E21041011000000000000387968900000,In Betrieb,2021-01-09,2010-06-18,,,,,haushalt,85646,Purfing,,,,,false,gebaeude,30,Süd,5.55,5.55,ohne,false,Volleinspeisung,false
4252831,SEE986045761093,E21041011000000000000389042800000,In Betrieb,2021-01-27,2010-06-19,,,,,landwirtschaft,85646,Neufarn,,,,,true,gebaeude,168,Süd,29.9,29.9,ohne,false,Volleinspeisung,false
2632528,SEE907524792377,E21041011000000000000386933900000,In Betrieb,2019-12-27,2010-06-21,,,,,haushalt,85599,Parsdorf,,,,,true,gebaeude,33,Süd,7.59,7.2,ohne,false,Volleinspeisung,false
4120048,SEE950990473301,E21041011000000000000391135400000,In Betrieb,2021-01-12,2010-06-22,,,,,sonstige,85598,Baldham,,,,,true,gebaeude,156,Süd,29.88,7.0,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
2740041,SEE966797468068,E21041011000000000000386926800000,In Betrieb,2020-01-30,2010-06-23,,,,,GHD,85599,Parsdorf,,,,,true,gebaeude,5,Süd,12.42,12.42,ohne,false,Volleinspeisung,false
2777596,SEE981108743481,E21041011000000000000386926700000,In Betrieb,2020-02-10,2010-06-23,,,,,GHD,85599,Parsdorf,,,,,true,gebaeude,5,Süd,17.28,17.28,ohne,false,Volleinspeisung,false
3344644,SEE955131002648,,In Betrieb,2020-08-14,2010-06-23,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,25,Süd-Ost,4.625,4.6,ohne,false,Volleinspeisung,false
3716243,SEE993446356162,E21041011000000000000388196800000,In Betrieb,2020-11-24,2010-06-25,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,52,Süd,9.24,9.2,ohne,false,Volleinspeisung,false
3612454,SEE974198773100,E21041011000000000000387289700000,In Betrieb,2020-11-14,2010-06-26,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,32,Süd-Ost,7.44,7.44,ohne,false,Volleinspeisung,false
2221589,SEE930566498976,E21041011000000000000392597600000,In Betrieb,2019-07-14,2010-06-27,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,40,Süd,9.2,8.0,ohne,false,Volleinspeisung,false
3414342,SEE967292904013,E21041011000000000000397489200000,In Betrieb,2020-09-09,2010-06-29,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,32,Ost-West,3.84,3.52,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
4423033,SEE993392596384,,In Betrieb,2021-04-07,2010-06-29,,,,,GHD,85591,Vaterstetten,,,,,true,gebaeude,166,Süd-West,29.9,28.5,ohne,false,Volleinspeisung,false
4804437,SEE993403639130,E21041011000000000000388207900000,In Betrieb,2021-12-06,2010-06-29,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,,Ost,14.27,14.27,,false,Volleinspeisung,false
3123485,SEE939750489080,E21041011000000000000391971300000,In Betrieb,2020-06-07,2010-06-30,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,45,Süd,9.89,9.89,ohne,false,Volleinspeisung,false
3995311,SEE939666806919,E21041011000000000000387440200000,In Betrieb,2020-12-29,2010-06-30,,,,,haushalt,85646,Purfing,,,,,true,gebaeude,74,Süd,13.32,13.0,ohne,false,Volleinspeisung,false
3278003,SEE909114099262,E21041011000000000000390393500000,In Betrieb,2020-07-25,2010-07-30,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,30,Süd,7.6,7.05,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
4252095,SEE963459234139,E21041011000000000000389380300000,In Betrieb,2021-01-27,2010-08-04,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,,Süd-West,4.68,4.68,ohne,false,Volleinspeisung,false
3037356,SEE917074938972,E21041011000000000000389380100000,In Betrieb,2020-05-08,2010-08-12,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,,Süd-West,10.14,10.14,ohne,false,Volleinspeisung,false
3601886,SEE939694890331,,In Betrieb,2020-11-03,2010-08-24,,,,,haushalt,85591,Vaterstetten,,,,,false,gebaeude,,Süd,9.5,9.5,ohne,false,Volleinspeisung,false
3630630,SEE986399157764,E21041011000000000000391613000000,In Betrieb,2020-11-09,2010-08-27,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,18,Süd-West,4.05,3.3,70%,false,Volleinspeisung,false
2808269,SEE944560031572,E21041011000000000000389516500000,In Betrieb,2020-02-18,2010-09-03,,,,,haushalt,85599,Parsdorf,,,,,true,gebaeude,44,Ost-West,9.9,7.8,ohne,false,Volleinspeisung,false
2634979,SEE907827717084,E21041011000000000000391625400000,In Betrieb,2019-12-28,2010-09-08,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,36,Süd-West,7.2,7.0,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3170946,SEE940280940576,E21041011000000000000389671500000,In Betrieb,2020-06-22,2010-09-08,,,,,haushalt,85646,Purfing,,,,,true,gebaeude,44,Süd,8.14,8.0,ohne,false,Volleinspeisung,false
3403661,SEE921736777526,E21041011000000000000391601200000,In Betrieb,2020-09-06,2010-09-23,,,,,GHD,85598,Baldham,,,,,true,gebaeude,,Süd,18.33,18.33,ohne,false,Volleinspeisung,false
4695175,SEE938979236499,E21041011000000000000393026300000,In Betrieb,2021-10-12,2010-09-24,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,1,Süd,7.6,7.6,ohne,false,Volleinspeisung,false
4701783,SEE920181003662,E21041011000000000000392376600000,In Betrieb,2021-10-14,2010-11-09,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,8,Ost,4.44,4.44,ohne,false,Volleinspeisung,false
2667477,SEE921921997357,E21041011000000000000392510300000,In Betrieb,2020-01-08,2010-11-12,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,29,Süd,6.09,6.09,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
2635605,SEE939479110012,E21041011000000000000392154000000,In Betrieb,2019-12-28,2010-11-15,,,Anlage 8,Energiehof Stefan Großmann-Neuhäusler,GHD,85598,Baldham,,,48.11957,11.801926,true,gebaeude,516,Ost,39.99,37.5,ohne,false,Volleinspeisung,false
